date,generation,consumption,temp_NW_UES,temp_SPB,pressure_SPB,humidity_SPB,wind_speed_SPB,cloudiness_SPB,USD_to_RUB,gas_avg_price,coal_close_price,oil_avg_price,frequency,day_of_week
2012-10-10,2742749.0,2702174.0,8.21,7.200000000000001,747.9125,91.25,1.0,96.875,31.0994,3.4725,53.52,114.28,50.00125,2
2012-10-11,2932147.0,2888560.0,-1.8,0.26249999999999996,766.2875,82.375,1.75,63.75,31.4962,3.551,57.495003,111.020004,50.0025,3
2012-10-12,3322655.0,3256029.0,-11.61,-7.8125,770.325,87.375,2.0,70.0,31.235,3.6005000000000003,61.47,107.76,50.00541666666666,4
2012-10-13,2697303.0,2651634.0,6.33,5.95,761.7875,82.125,1.25,78.75,30.9738,3.5932500000000003,58.73,110.246666,50.00208333333333,5
2012-10-14,2632465.0,2608824.0,5.54,4.512499999999999,761.775,87.5,0.875,45.0,31.0089,3.5860000000000003,55.99,112.73334,50.00083333333333,6
2012-10-15,2801291.0,2771376.0,5.27,6.2875,761.2750000000001,94.125,1.0,98.75,31.044,3.5155000000000003,53.25,115.22,50.00541666666666,0
2012-10-16,2824319.0,2786591.0,6.18,10.287500000000001,759.2625,87.5,2.5,91.875,31.0791,3.4635,54.25,115.4,50.0,1
2012-10-17,2826700.0,2785904.0,7.13,10.1875,758.8000000000001,92.375,2.375,86.875,30.9493,3.449,54.6,113.979996,50.00791666666666,2
2012-10-18,2813393.0,2777953.0,6.27,9.5375,762.3125000000001,83.375,3.25,76.25,30.7964,3.4960000000000004,56.25,112.56,50.00708333333333,3
2012-10-19,2802273.0,2774116.0,6.59,11.575000000000001,761.525,80.375,3.375,76.875,30.7195,3.603,58.33,111.43,50.00583333333333,4
2012-10-20,2708828.0,2676630.0,7.86,10.2125,764.7125000000001,87.625,1.875,95.625,30.7823,3.61375,58.27667,110.81333,50.001666666666665,5
2012-10-21,2655398.0,2632117.0,6.84,6.5874999999999995,763.525,91.625,1.375,100.0,30.824333333333332,3.6245,58.22333,110.19667,50.00541666666666,6
2012-10-22,2820525.0,2797457.0,4.32,4.2875,770.5000000000001,77.625,1.125,20.0,30.866366666666668,3.537,58.17,109.58,50.00375,0
2012-10-23,2866703.0,2841137.0,1.62,2.8625000000000003,769.9375,85.0,1.0,75.0,30.9084,3.4989999999999997,59.28,108.54,50.00416666666667,1
2012-10-24,2912366.0,2875449.0,0.69,4.987500000000001,759.125,85.75,3.125,95.625,31.1171,3.485,59.5,107.5,50.00208333333333,2
2012-10-25,2918152.0,2876815.0,0.34,2.25,749.675,78.25,1.625,65.0,31.3039,3.42,59.27,108.44,50.002916666666664,3
2012-10-26,2927966.0,2902777.0,0.6,-0.18750000000000006,737.675,83.125,3.0,56.875,31.2499,3.3985000000000003,59.4,108.5,50.00666666666666,4
2012-10-27,2825400.0,2800329.0,0.21,-0.15000000000000002,749.5375,75.625,2.25,26.25,31.478,3.4007500000000004,59.41,108.560005,50.00583333333333,5
2012-10-28,2801989.0,2776316.0,0.64,0.16249999999999998,755.8625000000001,84.375,1.375,93.75,31.464433333333336,3.403,59.420002,108.62,49.99625,6
2012-10-29,2932960.0,2912779.0,3.55,-0.20000000000000004,760.25,91.375,1.75,74.375,31.450866666666666,3.596,59.43,108.68,50.002916666666664,0
2012-10-30,2950296.0,2927948.0,1.58,-1.0625,761.3125,82.0,2.75,63.125,31.4373,3.7335,59.5,108.740005,50.01083333333333,1
2012-10-31,2961280.0,2931327.0,1.25,-0.6125,751.675,92.0,2.125,99.375,31.5252,3.7315,59.55,108.8,50.0,2
2012-11-01,3210605.0,3155084.0,-9.78,-1.0875000000000004,662.8749999999999,90.75,1.5,100.0,31.8729,3.6975,65.1,112.68,50.00541666666666,3
2012-11-02,3389817.0,3299071.0,-19.44,-15.237500000000002,778.4249999999998,80.0,0.25,34.375,29.8923,3.612,62.35,115.12666,50.00125,4
2012-11-03,3139138.0,3078646.0,-8.82,0.875,752.7125000000001,96.75,1.25,100.0,29.7641,3.5694999999999997,59.6,117.57333,49.999583333333334,5
2012-11-04,2803369.0,2768397.0,6.95,5.65,760.275,41.25,2.25,36.875,29.6359,3.5269999999999997,56.85,120.02,50.00375,6
2012-11-05,2528241.0,2489041.0,14.78,16.0375,759.5125,76.625,3.0,66.875,30.1891,3.547,57.52,112.09,50.01249999999999,0
2012-11-06,2311458.0,2275072.0,19.3,16.7125,755.9374999999999,60.25,1.375,55.625,31.58225,3.5665,54.0,99.12,50.00083333333333,1
2012-11-07,2462893.0,2432062.0,22.06,20.625,758.025,65.75,1.875,65.625,32.9754,3.574,57.33,99.1,50.005,2
2012-11-08,2366842.0,2338890.0,19.55,12.6375,765.75,70.625,1.0,98.75,31.8974,3.5675,56.9,107.06,50.00583333333333,3
2012-11-09,2539212.0,2513671.0,11.94,15.3,760.5249999999999,75.125,1.5,66.875,31.7221,3.5315000000000003,56.47,115.02,50.01208333333332,4
2012-11-10,2746513.0,2715701.0,6.39,6.5875,752.7375000000001,87.875,1.125,93.75,31.2017,3.515,53.43,115.13,50.00791666666666,5
2012-11-11,2897641.0,2859977.0,-2.62,1.2249999999999999,763.875,82.875,2.375,94.375,31.03515,3.4985,57.18,111.369995,50.004583333333336,6
2012-11-12,3339133.0,3276768.0,-14.1,-3.575,766.3,87.375,2.25,95.0,30.8686,3.5405,60.93,107.61,50.00375,0
2012-11-13,3069690.0,3020505.0,-0.48,4.1000000000000005,760.9749999999999,70.125,3.625,55.0,31.6053,3.6875,60.93,108.48,50.00208333333333,1
2012-11-14,3068038.0,3023032.0,-0.67,4.65,763.925,74.375,2.75,75.0,31.7164,3.7755,61.43,108.87,50.002916666666664,2
2012-11-15,3064803.0,3025255.0,-0.55,6.1125,755.4,94.0,2.25,100.0,31.7267,3.755,61.23,110.33,50.00458333333333,3
2012-11-16,3057453.0,3021664.0,-0.92,4.6625,759.85,85.25,2.75,86.25,31.6919,3.7325,61.08,108.98,50.00541666666666,4
2012-11-17,2967517.0,2917397.0,-1.46,5.8125,763.5125,91.625,1.875,98.75,31.7184,3.7725,60.943333,109.880005,50.008333333333326,5
2012-11-18,2926292.0,2878906.0,-2.28,4.4875,762.2874999999999,89.25,3.0,99.375,31.7015,3.8125,60.806667,110.78,50.00333333333333,6
2012-11-19,3103696.0,3052777.0,-2.06,4.0375,760.1,87.625,3.625,86.25,31.6846,3.7705,60.67,111.68,49.99999999999999,0
2012-11-20,3107996.0,3060636.0,-1.26,4.05,766.3375,71.375,3.25,80.0,31.6677,3.7875,60.8,110.76,50.0,1
2012-11-21,3099007.0,3055893.0,-0.67,5.4625,770.1,81.375,3.0,97.5,31.4263,3.8555,60.88,110.87,50.01208333333332,2
2012-11-22,3091191.0,3049698.0,-1.34,5.4750000000000005,771.25,80.25,3.25,96.875,31.4218,3.9105,60.88,110.888,50.00583333333333,3
2012-11-23,3100337.0,3056639.0,-1.86,4.7,767.25,90.25,2.5,100.0,31.1525,3.873,60.88,110.906,50.006249999999994,4
2012-11-24,3020548.0,2968660.0,-2.95,5.7125,767.5875000000001,92.625,1.625,99.375,31.1325,3.8609999999999998,60.876667,110.924,50.001666666666665,5
2012-11-25,2983280.0,2930814.0,-3.83,3.1875,764.7874999999999,92.875,1.875,99.375,31.095033333333333,3.8489999999999998,60.873333,110.942,50.004999999999995,6
2012-11-26,3133276.0,3095370.0,-5.05,2.5249999999999995,760.1,93.125,1.25,100.0,31.057566666666666,3.781,60.87,110.96,50.004583333333336,0
2012-11-27,3170305.0,3129306.0,-6.24,1.8375000000000001,762.3000000000001,86.875,1.625,81.875,31.0201,3.742,61.47,109.9,50.0025,1
2012-11-28,3195714.0,3151584.0,-8.85,-1.7625000000000002,763.0375,81.375,2.5,80.625,30.941,3.7205,62.07,109.55,50.00583333333333,2
2012-11-29,3214791.0,3178453.0,-10.32,-4.9125,760.5875,82.75,2.75,98.75,31.1408,3.7135,61.82,110.81,50.00833333333333,3
2012-11-30,3222224.0,3176855.0,-9.5,-7.5875,755.575,86.375,3.125,100.0,31.0565,3.6125,61.63,111.15,50.00208333333333,4
2012-12-01,3218117.0,3166612.0,-9.8,0.07500000000000002,745.4625,90.375,2.625,99.375,31.6886,3.5984999999999996,63.57,112.05,50.007083333333334,5
2012-12-02,3337441.0,3249764.0,-19.98,-14.5375,770.0875,77.5,0.875,0.0,30.614600000000003,3.5845,61.059998,118.82,50.00125,6
2012-12-03,3178165.0,3111308.0,-8.44,1.025,749.775,83.5,3.0,70.625,29.5406,3.5885,58.55,125.59,50.00583333333333,0
2012-12-04,2807972.0,2773117.0,5.51,7.2125,756.9625,61.375,1.875,73.75,29.8033,3.5495,57.12,120.92,50.00416666666666,1
2012-12-05,2516550.0,2478193.0,16.0,13.075,752.6125000000001,77.5,4.625,85.0,30.2306,3.624,55.684998,108.95,50.00666666666666,2
2012-12-06,2321829.0,2285620.0,20.15,14.8375,748.25,92.75,2.0,100.0,31.529400000000003,3.681,54.25,96.98,50.00666666666667,3
2012-12-07,2465222.0,2437405.0,22.9,21.525,758.45,59.875,1.375,48.125,32.8282,3.6115,56.45,100.86,50.00541666666666,4
2012-12-08,2322934.0,2300016.0,19.7,13.6,767.5875,62.375,1.125,76.875,32.3025,3.5547500000000003,56.010002,108.17,50.00875,5
2012-12-09,2545335.0,2513669.0,13.35,19.174999999999997,754.3124999999999,75.625,1.625,41.875,31.7768,3.498,55.57,115.48,50.00916666666666,6
2012-12-10,2784948.0,2742970.0,5.66,6.7375,759.5375,85.125,0.625,93.75,31.1667,3.4595,53.75,115.29,50.006249999999994,0
2012-12-11,3066769.0,3019514.0,-1.59,5.5249999999999995,754.425,85.375,4.125,83.125,30.95865,3.4425,60.62,109.33,50.00583333333333,1
2012-12-12,3376957.0,3318680.0,-16.7,-1.475,766.9,80.125,3.0,98.75,30.7506,3.4065000000000003,60.48,109.11,50.00125,2
2012-12-13,3424361.0,3356219.0,-16.9,-6.512499999999999,767.9374999999999,74.75,3.625,90.0,30.7321,3.34,59.83,109.01,50.00458333333333,3
2012-12-14,3449166.0,3376393.0,-17.51,-5.187500000000001,774.4375,71.625,3.375,93.75,30.6034,3.3120000000000003,59.53,108.52,50.00208333333333,4
2012-12-15,3364429.0,3288699.0,-20.61,-10.175,778.6750000000001,72.125,3.875,58.125,30.6892,3.302,59.5275,108.369995,50.00083333333333,5
2012-12-16,3326763.0,3255672.0,-21.22,-11.05,776.0,65.0,4.0,12.500000000000002,30.716,3.292,59.525,108.22,50.001666666666665,6
2012-12-17,3511066.0,3450724.0,-22.78,-10.774999999999999,774.7375,53.75,3.625,28.75,30.7428,3.3360000000000003,59.5225,108.07,50.00083333333333,0
2012-12-18,3548514.0,3488193.0,-22.9,-15.062500000000002,776.2875,68.75,3.375,0.625,30.7696,3.3975,59.52,108.02,50.0,1
2012-12-19,3569949.0,3504459.0,-22.64,-18.8,779.8375000000001,75.625,3.0,3.125,30.9859,3.334,58.02,109.28,50.00458333333333,2
2012-12-20,3593181.0,3519546.0,-21.83,-17.3,778.4125,80.0,2.875,61.875,30.7606,3.4095,57.73,109.92,50.00375,3
2012-12-21,3577836.0,3518859.0,-21.02,-14.225,777.525,75.0,2.5,63.125,30.7592,3.4665,57.85,109.54,50.00083333333333,4
2012-12-22,3477889.0,3399772.0,-22.15,-17.0875,779.4875,68.75,2.375,46.875,30.7194,3.451,57.85,109.23,50.00541666666666,5
2012-12-23,3412880.0,3351466.0,-22.45,-17.2125,779.1,68.125,1.5,53.75,30.7478,3.4355,57.85,108.92,50.004999999999995,6
2012-12-24,3564448.0,3519601.0,-21.8,-14.637500000000001,767.875,63.125,2.75,99.375,30.7762,3.3785,57.85,108.61,50.00541666666667,0
2012-12-25,3551749.0,3503831.0,-18.54,-11.275,752.025,79.25,2.5,100.0,30.8046,3.32,57.966667,108.95,50.00125,1
2012-12-26,3494179.0,3445806.0,-12.83,-7.625,746.1875,82.75,1.875,91.25,30.5926,3.3560000000000003,58.083332,109.83,50.00208333333333,2
2012-12-27,3401390.0,3345348.0,-8.89,-1.0750000000000002,747.0250000000001,85.875,2.875,93.75,30.615,3.3819999999999997,58.2,111.0,50.0,3
2012-12-28,3315831.0,3266987.0,-7.0,0.6249999999999998,745.8,87.5,2.375,98.75,30.4808,3.4235,58.23,111.02,50.004999999999995,4
2012-12-29,3220071.0,3178916.0,-7.56,-6.7375,760.9624999999999,85.0,3.375,96.25,30.3727,3.44325,58.16,112.135994,50.002916666666664,5
2012-12-30,3146568.0,3086038.0,-10.64,-6.324999999999999,762.025,87.5,2.625,95.625,30.3727,3.463,58.09,113.252,50.000416666666666,6
2012-12-31,3110946.0,3055076.0,-10.37,-0.3749999999999999,752.6250000000001,88.125,2.375,99.375,30.253833333333333,3.41,58.02,114.368,50.00208333333333,0
2013-01-01,2924303.0,2878803.0,-11.62,2.1875,750.9875000000001,88.25,2.25,100.0,30.134966666666667,3.204,58.135002,115.484,50.00333333333333,1
2013-01-02,3241513.0,3207064.0,-8.9,0.7249999999999999,740.6500000000001,89.5,2.375,100.0,30.0161,3.263,58.25,116.6,50.00333333333333,2
2013-01-03,3155512.0,3115462.0,-7.11,-2.1875,745.4375,85.625,3.125,100.0,30.5124,3.2,59.47,110.5,50.00749999999999,3
2013-01-04,2995366.0,2948307.0,0.69,-2.1999999999999997,759.25,83.25,1.25,82.5,30.77785,3.2460000000000004,57.05,110.5,50.0,4
2013-01-05,2455980.0,2427699.0,8.93,7.237499999999999,762.3875,70.0,3.625,24.375,31.0433,3.2710000000000004,60.38,100.75,50.005833333333335,5
2013-01-06,2378085.0,2348301.0,17.05,21.275,761.7249999999999,61.75,1.125,84.375,31.7979,3.2960000000000003,57.565002,101.55,50.00125,6
2013-01-07,2421444.0,2409591.0,17.85,18.9,756.4375,93.75,1.125,99.375,32.41545,3.295,54.75,102.35,50.00999999999999,0
2013-01-08,2404279.0,2389673.0,19.03,18.1,756.325,86.75,1.25,90.0,33.033,3.2289999999999996,53.0,108.7,49.999583333333334,1
2013-01-09,2353610.0,2327092.0,14.66,16.162499999999998,755.8874999999998,78.125,1.5,64.375,32.758449999999996,3.1435000000000004,52.7,108.33,50.00333333333333,2
2013-01-10,2808785.0,2795524.0,4.05,4.1625000000000005,765.5875000000001,83.375,2.0,85.625,32.4839,3.1665,52.4,107.96,50.0,3
2013-01-11,2849821.0,2822649.0,4.32,7.3125,757.5500000000001,89.25,4.25,96.875,32.0758,3.2655000000000003,54.76,105.9,49.99791666666667,4
2013-01-12,2950045.0,2912159.0,-3.59,-0.9874999999999998,744.9875000000001,86.875,2.875,93.75,31.622025,3.3207500000000003,55.649998,107.46667,50.00125,5
2013-01-13,3218873.0,3146730.0,-12.47,-9.3875,766.1875000000001,90.75,2.625,91.25,31.16825,3.3760000000000003,56.54,109.03333,50.002916666666664,6
2013-01-14,3344268.0,3282019.0,-11.73,-5.2125,765.4124999999999,88.25,3.125,100.0,30.714475,3.3739999999999997,57.43,110.6,50.00708333333333,0
2013-01-15,3352876.0,3282706.0,-11.89,-5.362500000000001,764.5999999999999,78.125,1.75,100.0,30.2607,3.3960000000000004,57.33,110.3,50.000416666666666,1
2013-01-16,3351028.0,3284994.0,-12.5,-6.362500000000001,763.5125,87.0,1.375,100.0,30.2556,3.412,57.0,109.85,50.00416666666666,2
2013-01-17,3372958.0,3304011.0,-15.26,-11.725,767.9499999999999,84.625,1.375,13.75,30.3399,3.4545,57.02,110.45,50.00416666666666,3
2013-01-18,3377773.0,3312460.0,-14.82,-15.212500000000002,767.2250000000001,70.125,1.0,0.0,30.3431,3.5335,56.5,111.9,50.00708333333333,4
2013-01-19,3250241.0,3170612.0,-12.81,-16.9,759.625,83.875,1.25,30.625,30.2065,3.55975,56.43,111.85,50.0025,5
2013-01-20,3191033.0,3122454.0,-10.7,-9.4,753.7375,88.625,1.625,96.875,30.236666666666665,3.5860000000000003,56.36,111.8,50.00416666666666,6
2013-01-21,3320454.0,3263508.0,-9.67,-7.7625,757.8125,86.125,1.875,85.0,30.26683333333333,3.613,56.29,111.75,50.002916666666664,0
2013-01-22,3323791.0,3261116.0,-10.84,-6.362500000000001,756.7500000000001,86.125,3.25,96.875,30.296999999999997,3.573,56.22,112.2,50.00666666666667,1
2013-01-23,3325126.0,3268851.0,-12.11,-5.5,755.7,65.75,2.5,96.25,30.195,3.5540000000000003,55.75,112.7,50.008333333333326,2
2013-01-24,3319225.0,3263430.0,-12.11,-9.1125,755.2875,87.375,2.25,73.75,30.2292,3.5015,55.83,113.0,50.00916666666666,3
2013-01-25,3316075.0,3265993.0,-12.94,-10.725,760.85,87.75,2.5,66.25,30.1648,3.449,57.22,113.4,50.00666666666666,4
2013-01-26,3234004.0,3166753.0,-13.5,-4.85,760.7125,81.375,3.75,91.875,30.0451,3.417,57.34,113.38333,50.00583333333333,5
2013-01-27,3189602.0,3126186.0,-14.66,-7.4375,761.1125000000001,69.625,3.5,98.75,30.056133333333335,3.385,57.46,113.36667,49.99875,6
2013-01-28,3338273.0,3290045.0,-13.7,-9.475,758.2500000000001,70.375,3.25,40.0,30.067166666666665,3.3160000000000003,57.58,113.35,50.00666666666667,0
2013-01-29,3325752.0,3284880.0,-11.98,-4.299999999999999,756.6125000000001,87.75,2.625,100.0,30.0782,3.2505,57.7,113.9,50.006249999999994,1
2013-01-30,3305674.0,3271489.0,-11.29,-2.1125,753.975,85.375,2.5,96.875,30.1513,3.306,57.85,114.75,50.00125,2
2013-01-31,3281952.0,3243691.0,-9.92,-0.7250000000000002,741.6125000000001,89.375,2.625,99.375,30.0277,3.319,57.38,115.4,50.001666666666665,3
2013-02-01,2989146.0,2941650.0,-11.32,1.7874999999999999,751.7125,87.75,2.625,100.0,30.01215,3.3325,58.5,114.2125,49.99916666666667,4
2013-02-02,3132916.0,3082601.0,-8.03,-2.3,748.9749999999999,77.125,2.625,71.25,29.9966,3.32375,57.783333,113.025,50.00333333333333,5
2013-02-03,3048113.0,3009578.0,-8.01,-10.125,757.7625,66.125,1.75,25.0,30.6381,3.315,57.066666,111.8375,50.00375,6
2013-02-04,2960037.0,2912700.0,1.72,-0.8500000000000001,756.0875000000001,78.125,2.75,81.25,31.1093,3.3065,56.35,110.65,50.00333333333333,0
2013-02-05,2470090.0,2432084.0,9.04,8.0625,765.625,59.375,2.625,14.375,31.6901,3.375,59.85,101.4,50.000416666666666,1
2013-02-06,2333256.0,2304395.0,16.26,22.6375,762.4125,54.625,0.875,52.5,32.2709,3.4325,57.39,102.425,50.00958333333333,2
2013-02-07,2418663.0,2398207.0,18.39,19.187499999999996,760.8375000000001,68.375,2.25,58.125,32.8517,3.3665,54.93,103.45,49.999583333333334,3
2013-02-08,2412810.0,2393139.0,19.2,18.425,755.7,85.625,1.125,86.875,32.9741,3.2915,52.63,108.8,50.00333333333333,4
2013-02-09,2451245.0,2433756.0,14.94,15.049999999999999,752.1375,83.625,1.375,91.25,32.6353,3.27325,52.665,113.6,50.00375,5
2013-02-10,2835044.0,2820781.0,3.68,4.7875,770.875,67.75,2.0,81.25,32.2965,3.255,52.7,108.3,50.00208333333333,6
2013-02-11,2769087.0,2731911.0,3.95,8.28125,753.625,84.5625,3.3125,94.6875,32.1808,3.2510000000000003,53.59,109.575,50.00291666666667,0
2013-02-12,3094978.0,3062520.0,-3.06,-4.25,756.4000000000001,74.375,4.125,36.875,31.176049999999996,3.2685,54.48,110.85,50.007083333333334,1
2013-02-13,3184322.0,3144629.0,-7.36,0.4625000000000001,775.275,82.75,1.75,98.75,30.1713,3.2775,58.2,117.9,49.99916666666667,2
2013-02-14,3180768.0,3141671.0,-8.03,-1.425,776.2,76.0,1.125,100.0,30.0692,3.222,58.02,118.05,50.00791666666666,3
2013-02-15,3196705.0,3158754.0,-8.75,-2.775,772.025,86.125,1.625,96.25,30.0773,3.1595,58.43,117.8,49.9975,4
2013-02-16,3126582.0,3067628.0,-11.52,-4.2125,770.1875,79.125,1.125,90.625,30.1139,3.15475,58.68,117.73334,50.00083333333333,5
2013-02-17,3073856.0,3024789.0,-11.42,-5.624999999999999,769.2125,87.625,0.625,95.625,30.117866666666668,3.15,58.93,117.666664,50.00708333333333,6
2013-02-18,3220996.0,3179766.0,-11.35,-4.3375,764.1625,80.75,1.75,100.0,30.121833333333335,3.1689999999999996,59.18,117.6,50.000416666666666,0
2013-02-19,3229396.0,3192349.0,-11.16,-5.9624999999999995,764.3000000000001,79.625,1.875,91.875,30.1258,3.2305,59.43,117.4,50.004583333333336,1
2013-02-20,3244601.0,3201334.0,-11.13,-4.875000000000001,767.875,84.0,2.125,86.25,30.1277,3.282,59.77,116.3,50.001666666666665,2
2013-02-21,3250601.0,3207286.0,-11.55,-12.612499999999999,770.6750000000001,85.75,1.0,18.75,30.0502,3.284,60.48,114.45,49.998333333333335,3
2013-02-22,3233542.0,3186472.0,-10.89,-6.2124999999999995,767.875,89.375,1.75,100.0,30.2337,3.2625,60.32,114.3,50.00541666666667,4
2013-02-23,3093273.0,3035745.0,-9.71,-3.3125,772.05,90.5,2.0,98.75,30.3596,3.3070000000000004,60.177498,114.200005,50.0025,5
2013-02-24,3059170.0,3007885.0,-8.49,-3.9250000000000003,773.5749999999999,88.625,2.625,62.5,30.352,3.3515,60.035,114.1,50.00583333333333,6
2013-02-25,3191550.0,3146700.0,-7.47,-5.125,774.875,88.375,1.625,57.5,30.3444,3.3855000000000004,59.8925,114.0,49.9975,0
2013-02-26,3183246.0,3139179.0,-6.81,-2.7125000000000004,770.6,80.875,2.375,54.375,30.3368,3.427,59.75,113.35,50.00541666666666,1
2013-02-27,3180817.0,3135389.0,-6.66,-0.8625,765.4,88.625,2.125,93.125,30.5889,3.4745,59.5,112.5,50.00416666666666,2
2013-02-28,3168952.0,3126448.0,-7.82,1.1375,752.9875,88.125,3.125,98.125,30.6202,3.4525,59.75,111.7,50.00666666666667,3
2013-03-01,3075318.0,3013511.0,-11.31,0.9,751.9875,88.0,2.5,98.75,30.7446,3.48,58.52,111.9,50.0,4
2013-03-02,3092153.0,3042000.0,-7.42,-3.4625,751.3875,84.375,1.625,95.0,30.869,3.4595,57.68667,110.833336,50.0,5
2013-03-03,3028921.0,2977932.0,-8.97,-7.500000000000001,752.6999999999999,52.375,2.125,64.375,30.9934,3.4389999999999996,56.853333,109.76666,49.99583333333334,6
2013-03-04,2931528.0,2885154.0,1.69,-2.0125,765.95,63.875,1.625,0.0,31.1178,3.4855,56.02,108.7,50.008333333333326,0
2013-03-05,2476586.0,2436323.0,9.81,7.7124999999999995,764.725,49.25,3.0,0.625,31.7277,3.5525,59.9,104.0,50.004999999999995,1
2013-03-06,2460461.0,2430454.0,16.33,23.149999999999995,763.0625,44.75,1.25,19.375,32.337599999999995,3.506,61.08,104.525,50.01208333333332,2
2013-03-07,2434287.0,2408886.0,19.4,20.8,763.525,58.875,1.125,13.75,32.9475,3.5330000000000004,54.75,105.05,50.0075,3
2013-03-08,2311319.0,2293119.0,19.39,20.787499999999998,760.3124999999999,71.5,1.625,42.5,33.0978,3.6,52.875,110.05,50.002916666666664,4
2013-03-09,2472559.0,2441700.0,14.97,14.7625,757.0250000000001,76.0,1.375,67.5,33.2522,3.61625,51.0,115.05,49.999583333333334,5
2013-03-10,2850452.0,2833147.0,2.96,7.775,771.4375000000001,70.875,2.375,65.625,32.2979,3.6325,52.48,108.86,50.002916666666664,6
2013-03-11,2731581.0,2695576.0,3.92,7.19375,751.6125000000001,92.8125,1.0625,93.125,32.72305,3.6275,53.71,110.380005,50.00291666666667,0
2013-03-12,3130999.0,3092516.0,-4.61,1.2999999999999998,756.8375,78.875,3.5,95.0,33.1482,3.648,54.94,111.9,50.00208333333333,1
2013-03-13,3146146.0,3102303.0,-7.66,-5.3375,755.0500000000001,53.5,2.125,58.125,30.7499,3.6595,57.25,108.7,50.002916666666664,2
2013-03-14,3126348.0,3086021.0,-5.62,-9.875,756.4875000000001,66.875,1.0,15.625,30.7209,3.764,57.58,108.6,50.008333333333326,3
2013-03-15,3109076.0,3069316.0,-3.87,-10.762500000000001,759.8375000000001,71.0,0.875,15.625,30.7769,3.875,56.9,110.0,50.00416666666666,4
2013-03-16,3001237.0,2939787.0,-1.71,-6.950000000000001,759.9625,39.625,1.75,55.0,30.7196,3.8979999999999997,56.8,109.8,50.001666666666665,5
2013-03-17,2934580.0,2888276.0,-2.46,-8.8125,766.6624999999999,49.75,2.25,18.75,30.776666666666667,3.921,56.7,109.35,50.00333333333333,6
2013-03-18,3079071.0,3045139.0,-4.58,-8.7625,770.475,49.75,1.625,65.625,30.83373333333333,3.9115,56.6,108.9,50.00791666666666,0
2013-03-19,3112659.0,3073698.0,-5.58,-6.9875,765.9125,39.875,1.875,74.375,30.8908,3.9225,55.75,108.45,50.00458333333333,1
2013-03-20,3120055.0,3082431.0,-7.42,-5.612500000000001,763.7624999999999,46.75,2.25,58.125,30.8285,3.9265,55.75,108.25,50.00083333333333,2
2013-03-21,3117756.0,3076251.0,-7.07,-8.9125,767.8499999999999,58.625,2.625,28.125,30.9446,3.958,56.37,107.95,50.002916666666664,3
2013-03-22,3102495.0,3063799.0,-7.42,-12.675,770.75,65.375,2.125,21.875,30.8923,3.9595,56.17,107.7,50.001250000000006,4
2013-03-23,3020229.0,2964525.0,-7.04,-6.5874999999999995,769.4000000000001,71.125,1.0,61.875,30.9325,3.9509999999999996,56.392,107.799995,50.00749999999999,5
2013-03-24,2980571.0,2926975.0,-5.74,-5.9624999999999995,770.9,67.75,1.125,16.875,30.8745,3.9425,56.614,107.9,50.004999999999995,6
2013-03-25,3109564.0,3063227.0,-5.67,-3.7625000000000006,768.95,65.75,1.5,13.125,30.8165,3.928,56.836,108.0,49.99875,0
2013-03-26,3107282.0,3060957.0,-6.52,-4.1875,764.8125,78.625,0.875,65.625,30.7585,3.9345,57.058,108.8,50.00375,1
2013-03-27,3093277.0,3048097.0,-6.68,-3.1374999999999997,765.2375000000001,70.25,1.875,30.0,30.8734,4.043,57.28,109.6,50.004999999999995,2
2013-03-28,3063599.0,3019882.0,-5.37,-2.7874999999999996,766.4875,68.25,2.25,12.5,30.863000000000003,4.0470000000000015,57.17,109.9,50.004999999999995,3
2013-03-29,3042120.0,3000576.0,-5.02,-1.35,767.725,63.375,1.25,41.25,30.9962,4.0231666666666674,57.559998,109.8,50.005,4
2013-03-30,2941497.0,2886589.0,-3.27,-3.469446951953614e-17,761.7375000000001,44.125,2.25,66.875,31.0834,3.999333333333334,57.949997,110.333336,50.00208333333333,5
2013-03-31,2886160.0,2828028.0,-0.57,-0.6249999999999999,759.3499999999999,63.125,1.0,70.625,31.14508,3.9755,58.34,110.86667,50.0025,6
2013-04-01,3089067.0,3029758.0,-9.52,0.1125,753.7624999999999,80.25,1.75,99.375,31.20676,3.989,58.73,111.4,50.0025,0
2013-04-02,3221543.0,3181009.0,-6.64,-3.4875,751.3749999999999,79.75,1.875,100.0,31.268440000000002,3.9935,57.55,116.1,49.99875,1
2013-04-03,3161769.0,3123801.0,-9.51,-10.299999999999999,764.2875,68.625,1.5,21.875,31.33012,3.9410000000000003,59.03,110.2,50.00375,2
2013-04-04,2906544.0,2868296.0,2.01,0.17499999999999993,770.2750000000001,51.25,1.0,63.75,31.3918,3.9185,56.23,106.9,50.000416666666666,3
2013-04-05,2478367.0,2445040.0,11.47,11.6,762.175,29.625,2.0,21.25,31.72025,4.038,58.73,104.775,50.00666666666666,4
2013-04-06,2471373.0,2434297.0,16.65,23.6875,761.9875000000001,42.625,0.875,24.375,32.0487,4.1015,61.23,102.65,50.01291666666666,5
2013-04-07,2441879.0,2414588.0,20.42,23.1625,765.6125,61.625,1.25,48.125,33.2204,4.165,57.766666,105.6,50.00416666666666,6
2013-04-08,2272253.0,2257804.0,19.52,21.400000000000002,763.8375,66.625,1.0,9.375,33.29485,4.112,54.303333,110.425,50.00375,0
